"Store #","Name","Address","City","State","Zip Code","Interstate","Latitude","Longitude","Phone Number","Parking Spaces Count","Fuel Lane Count","Shower Count","Amenities","Restaurants"
422,Pilot Travel Center,1645 S US-29,Newnan,GA,30263,"I-85, Exit 41",33.320550198836116,-84.77770398280335,(770) 252-3551,95,7,7,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | IdleAir | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Bridgestone Tire Monitoring | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,Subway | Wendy's | Pilot Eats
455,Pilot Travel Center,488 OH-61,Marengo,OH,43334,"I-71, Exit 140",40.370886005044866,-82.83082055092619,(419) 253-1400,65,7,5,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Mobile Ordering,Arby's | Pilot Eats EXPRESS
493,Flying J Travel Center,113 Motel Dr,Saint George,SC,29477,"I-95, Exit 77",33.193987365125956,-80.60230509010448,(843) 563-8989,118,8,8,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Pegasus | Public Laundry | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,Cinnabon | Denny's | Pilot Eats
513,Flying J Dealer,115 West Primm Blvd.,Jean,NV,89019,"I-15, Exit 1",35.60971843384898,-115.39175074998263,(702) 679-6666,125,10,0,Diesel Lanes | Showers | Diesel Mobile Fueling | ATM | CAT Scale | Check Cashing | DEF Lanes | Pegasus | Public Laundry | Truck Parking Spaces,
554,Flying J Travel Center,4066 US-59,George West,TX,78022,"I-37, Exit 56",28.337015956072545,-98.0238216111145,(361) 449-1420,90,8,7,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,Cinnabon | McDonalds | Jimmy John's | Pilot Eats
517,Pilot Travel Center,30 Benvenue Rd,Duncannon,PA,17020,US-22/US-322,40.40570626037003,-77.0096590687866,(717) 834-3156,68,7,6,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,Subway | Pilot Eats EXPRESS
603,Flying J Travel Center,2190 Ross Clark Cir,Dothan,AL,36301,US-231 & US-431,31.191259633391088,-85.40007102827892,(334) 792-5152,158,8,9,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,Denny's | Pilot Eats
583,Pilot Travel Center,5670 Barrett Rd,Ferndale,WA,98248,"I-5, Exit 262",48.84874546488632,-122.57186829194671,(360) 312-1822,12,7,4,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,Subway | Pilot Eats EXPRESS
620,Flying J Travel Center,122 Fitz Henry Rd,Smithton,PA,15479,"I-70, Exit 49",40.1699764773692,-79.73167045479568,(724) 872-4050,74,7,8,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,Pilot Eats
624,Flying J Travel Center,29933 State Rd 52,San Antonio,FL,33576,"I-75/FL-52, Exit 285",28.326050432621614,-82.32248806404851,(352) 588-5444,190,12,15,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Mobile Ordering,Cinnabon | Denny's | Pilot Eats
634,Flying J Travel Center,650 Carrollton St,Temple,GA,30179,"I-20, Exit 19",33.71925049934507,-85.02648355793792,(770) 562-0560,164,12,15,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | CAT Scale | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,Pilot Eats
664,Flying J Travel Center,13019 Walton Verona Rd,Walton,KY,41094,"I-75/71, Exit 171",38.8576816680839,-84.625863390213,(859) 485-4400,200,12,15,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,Denny's | Pilot Eats
674,Flying J Travel Center,1 Campbranch Rd,Warrenton,MO,63383,"I-70, Exit 188",38.83971109152136,-91.22802276931152,(636) 456-2001,175,12,10,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,Denny's | Pilot Eats
682,Flying J Travel Center,1043 Jimmie Kerr Rd,Haw River,NC,27258,"I-40/85, Exit 150",36.07155978723494,-79.35297449810994,(336) 578-2427,251,12,14,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | CAT Scale | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,Denny's | Pilot Eats
698,Flying J Travel Center,9935 SR 41,Washington Court House,OH,43128,I-71 Exit 69,39.64633388489482,-83.5384017556289,(740) 426-9136,148,8,9,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,Cinnabon | Denny's | Pilot Eats
684,Flying J Travel Center,I-94 ND-16,Beach,ND,58621,I-94 & Hwy 16,46.929651,-104.00927084603272,(701) 409-0827,89,5,4,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,Subway | Pilot Eats
713,ONE9 Travel Center,111 Mill Branch Rd,Latta,SC,29565,"I-95, Exit 181A",34.338987832171995,-79.53411028419238,(843) 752-5047,200,12,15,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | IdleAir | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Bridgestone Tire Monitoring | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,Pilot Eats
716,Flying J Travel Center,5201 N Granite Ln,Sioux Falls,SD,57107,"I-29, Exit 83",43.60294620433454,-96.76769242496421,(605) 977-1438,158,8,9,Electric Vehicle Charging Station | Mobile Ordering,Cinnabon | Denny's | Pilot Eats
721,Mr. Fuel Travel Center,4610 S Harding St,Indianapolis,IN,46217,"I-465, Exit 4",39.69751665006955,-86.18797364911988,(317) 780-6631,49,8,7,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces | Truck Wash | Bridgestone Tire Monitoring | Mobile Ordering,Pilot Eats
730,Flying J Travel Center,1011 Beltway Pkwy,Laredo,TX,78045,"I-35, Exit 12B/13",27.685254343235226,-99.46518994871121,(956) 712-3265,191,12,15,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | IdleAir | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Mobile Ordering,Denny's | Pilot Eats
739,Pilot Travel Center,2409 S New Rd,Waco,TX,76711,"I-35, Exit 331",31.5075712,-97.1451705,(254) 714-0313,200,9,11,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,Denny's | Pilot Eats
795,Flying J Travel Center,302 20 Ave,Nisku,AB,T9E 7Z9,"AB-2, Exit 525",53.3386154133162,-113.54242178769684,(780) 652-6052,8,5,2,Diesel Lanes | Showers | Diesel Mobile Fueling | ATM | Bulk Propane | Check Cashing | Cylinder Propane | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces,Pilot Eats
879,Pilot Dealer,2828 El Centro Rd,Sacramento,CA,95833,"I-80, Exit 85",38.61736670766864,-121.53820506075485,(916) 927-4774,275,7,0,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | Check Cashing | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Truck Wash,
850,Shell Flying J Dealer,16806 118 Ave NW,Edmonton,AB,T5V 1M8,"AB-16, Exit 381",53.57113774904042,-113.61232807825985,(780) 455-1111,100,6,0,Diesel Lanes | Showers | Diesel Mobile Fueling | ATM | Barber Shop | CAT Scale | Check Cashing | DEF Lanes | Game Room | Pegasus | Public Laundry | Truck Parking Spaces,
965,ONE9 Dealer,2300 S Canyon Rd,Ellensburg,WA,98926,"I-90, Exit 109",46.97067325059552,-120.53766352513122,(509) 215-5014,100,5,0,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Drivers Lounge | Game Room | Lottery | Public Laundry | Truck Parking Spaces,
1082,Pilot Travel Center,5714 N Rhett Ave,Charleston,SC,29406,"I-526, Exit 19",32.90355307189954,-79.98457478983485,(843) 745-9300,50,8,4,Electric Vehicle Charging Station | Mobile Ordering,Arby's | Pilot Eats
17,Pilot Travel Center,15901 11 Mile Rd,Battle Creek,MI,49014,"I-94, Exit 104",42.3029751720004,-85.08241893488058,(269) 968-9949,75,7,5,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,McDonalds | Pilot Eats
31,Pilot Travel Center,8150 Indianapolis Blvd,Highland,IN,46322,"I-80/94, Exit 2",41.56746795810016,-87.47272301165677,(219) 972-4125,10,6,2,Diesel Lanes | Showers | Diesel Mobile Fueling | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,Pilot Eats EXPRESS
75,Pilot Travel Center,6109 US-43 S,Satsuma,AL,36572,"I-65, Exit 19",30.8727989,-88.0469468,(251) 679-6260,77,10,8,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,Arby's | Pilot Eats EXPRESS
252,Pilot Travel Center,600 W MO-92,Kearney,MO,64060,"I-35, Exit 26",39.36868187457259,-94.37433739021303,(816) 635-4015,90,9,7,Electric Vehicle Charging Station | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,Taco Bell | Pilot Eats EXPRESS
280,Pilot Travel Center,979 RT-173,Bloomsbury,NJ,08804,"I-78, Exit 7",40.65948542798922,-75.07299567601761,(908) 479-6443,11,7,5,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces | Mobile Ordering,Subway | Pilot Eats EXPRESS
81,Pilot Travel Center,2010 New Castle Rd,Portersville,PA,16051,"I-79, Exit 99",40.96473570956834,-80.13987980149493,(724) 368-3028,50,8,7,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,Cinnabon | McDonalds | Subway | Pilot Eats EXPRESS
329,Pilot Travel Center,2647 S 24th St,Council Bluffs,IA,51501,"I-80/29, Exit 50",41.235650407984025,-95.87828884875262,(712) 322-0088,80,8,7,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,Arby's | Pilot Eats EXPRESS
330,Pilot Travel Center,4142 TX-337 Loop,New Braunfels,TX,78130,"I-35, Exit 184",29.6763531,-98.1560214,(830) 629-1424,120,9,7,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Mobile Ordering,McDonalds | Subway | Pilot Eats EXPRESS
287,Pilot Travel Center,10048 Avon Lake Rd,Burbank,OH,44214,"I-71/OH-83, Exit 204",40.99914173203202,-81.99684420755622,(330) 948-4571,105,8,7,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,Cinnabon | Wendy's | Pilot Eats
348,Pilot Dealer,205 Wilson Rd,Bentleyville,PA,15314,"I-70, Exit 32B",40.13163320356099,-80.00095796560667,(724) 239-5855,90,0,7,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Truck Wash,
384,Pilot Travel Center,2126 Ruffin Mill Rd,Colonial Heights,VA,23834,"I-95, Exit 58",37.3108667,-77.3915178,(804) 524-9556,110,10,9,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Mobile Ordering,Wendy's | Pilot Eats EXPRESS
407,Pilot Travel Center,2411 US-18,Clear Lake,IA,50428,"I-35, Exit 194",43.14496364019283,-93.35853580613423,(641) 357-3124,75,7,6,Electric Vehicle Charging Station | Mobile Ordering,Pilot Eats EXPRESS
463,Flying J Dealer,5906 Oil Heritage Rd,Wyoming,ON,N0N 1T0,"ON-402, Exit 25",42.987580458501604,-82.11682003439331,(519) 845-0023,100,8,0,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces,
443,Pilot Travel Center,6676 MO-13,Higginsville,MO,64037,"I-70, Exit 49",39.00319761010177,-93.73417487140935,(660) 207-1324,125,9,6,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,McDonalds | Subway | Pilot Eats EXPRESS
467,Pilot Travel Center,4105 S Loop 1604 E,San Antonio,TX,78264,"I-37, Exit 125",29.219554454914796,-98.4151195509262,(210) 626-9183,88,8,8,Electric Vehicle Charging Station | Mobile Ordering,Cinnabon | Subway | Pilot Eats
429,Pilot Travel Center,1100 Martin Luther King Jr Dr,West Memphis,AR,72301,"I-40, Exit 280/I-55, Exit 4",35.157735969602406,-90.13770261293222,(870) 732-1202,150,11,11,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | IdleAir | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,Wendy's | Pilot Eats
486,Pilot Travel Center,12881 FM 14,Tyler,TX,75706,"I-20, Exit 562",32.450871530739796,-95.28378590674589,(903) 593-5466,85,8,7,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,McDonalds | Pilot Eats
552,Flying J Travel Center,3140 OH-350,Lebanon,OH,45036,"I-71, Exit 32",39.41149759944768,-84.1504398092621,(513) 933-0312,109,8,7,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,Cinnabon | Wendy's | Pilot Eats
617,Flying J Travel Center,15100 Thorton Rd,Lodi,CA,95242,"I-5/CA-12, Exit 485",38.11728613944786,-121.39435539021301,(209) 339-4066,197,12,15,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Live Parking | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Mobile Ordering,Cinnabon | Denny's | Subway | Pilot Eats
641,Flying J Travel Center,587 E US-30,McCammon,ID,83250,"I-15, Exit 47",42.65997607590844,-112.20669689087677,(208) 845-0866,84,5,5,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Mobile Ordering,Cinnabon | Pilot Eats
656,Flying J Travel Center,82 White St,Whiteland,IN,46184,"I-65, Exit 95",39.5496802,-86.0368062,(317) 535-1704,173,12,15,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | CAT Scale | CB Shop | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Mobile Ordering,Denny's | Pilot Eats
665,Flying J Travel Center,9510 Greenwood Rd,Greenwood,LA,71033,"I-20, Exit 3",32.44460538878131,-93.97946758153242,(318) 938-7744,190,12,15,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | CAT Scale | Check Cashing | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Mobile Ordering,Denny's | Pilot Eats
661,Flying J Travel Center,4380 Nashville Rd,Franklin,KY,42134,"I-65/US-31W, Exit 2",36.662604318911725,-86.55350818526745,(270) 586-3343,172,12,9,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Barber Shop | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,Denny's | Pilot Eats
669,Flying J Travel Center,11570 Hwy FF,Joplin,MO,64804,"I-44, Exit 11/I-49, Exit 39",37.0556550541404,-94.42906104893494,(417) 626-7600,160,12,15,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Barber Shop | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,Denny's | Pilot Eats
